"","id","sign","type","m","sigma","graphtype","src","isValidation","answer","error","unsignedError","index","age","gender","level","faculty","graphs"
"187","2",-1,"area",0.4,0.2,"trig","data/P2/trig/area/S0.2m-0.4.png",NA,-0.47,NA,NA,86,20,"F","BA","PF","1"
"188","2",1,"area",0.1,0.2,"line","data/P2/line/area/S0.2m0.1.png",NA,0.17,NA,NA,87,20,"F","BA","PF","1"
"189","2",1,"area",0.2,0.2,"trig","data/P2/trig/area/S0.2m0.2.png",NA,0.35,NA,NA,88,20,"F","BA","PF","1"
"190","2",1,"area",0.4,0.2,"line","data/P2/line/area/S0.2m0.4.png",NA,0.44,NA,NA,89,20,"F","BA","PF","1"
"191","2",-1,"area",0.2,0.2,"line","data/P2/line/area/S0.2m-0.2.png",NA,-0.07,NA,NA,90,20,"F","BA","PF","1"
"192","2",1,"area",0.8,0.15,"line","data/P2/line/area/S0.15m0.8.png",NA,0.98,NA,NA,91,20,"F","BA","PF","1"
"193","2",-1,"area",0.1,0.15,"line","data/P2/line/area/S0.15m-0.1.png",NA,-0.06,NA,NA,92,20,"F","BA","PF","1"
"194","2",-1,"area",0.8,0.15,"trig","data/P2/trig/area/S0.15m-0.8.png",NA,-0.81,NA,NA,93,20,"F","BA","PF","1"
"195","2",-1,"area",0.4,0.15,"trig","data/P2/trig/area/S0.15m-0.4.png",NA,-0.44,NA,NA,94,20,"F","BA","PF","1"
"196","2",1,"area",0.1,0.15,"quad","data/P2/quad/area/S0.15m0.1.png",NA,0,NA,NA,95,20,"F","BA","PF","1"
"197","2",1,"area",0.2,0.15,"line","data/P2/line/area/S0.15m0.2.png",NA,0.3,NA,NA,96,20,"F","BA","PF","1"
"198","2",1,"area",0.4,0.15,"quad","data/P2/quad/area/S0.15m0.4.png",NA,0.48,NA,NA,97,20,"F","BA","PF","1"
"199","2",-1,"areatrend",0.4,0.15,"line","data/P2/line/areatrend/S0.15m-0.4.png",1,-0.39,NA,NA,98,20,"F","BA","PF","1"
"200","2",-1,"area",0.2,0.15,"trig","data/P2/trig/area/S0.15m-0.2.png",NA,-0.22,NA,NA,99,20,"F","BA","PF","1"
"201","3",-1,"line",0.1,0.1,"trig","data/P3/trig/line/S0.1m-0.1.png",NA,-0.12,NA,NA,0,22,"F","MA","IFI","1"
"202","3",-1,"line",0.2,0.1,"quad","data/P3/quad/line/S0.1m-0.2.png",NA,-0.1,NA,NA,1,22,"F","MA","IFI","1"
"203","3",1,"line",0.1,0.1,"line","data/P3/line/line/S0.1m0.1.png",NA,0.09,NA,NA,2,22,"F","MA","IFI","1"
"204","3",-1,"line",0.8,0.1,"line","data/P3/line/line/S0.1m-0.8.png",NA,-0.84,NA,NA,3,22,"F","MA","IFI","1"
"205","3",1,"line",0.2,0.1,"quad","data/P3/quad/line/S0.1m0.2.png",NA,0.22,NA,NA,4,22,"F","MA","IFI","1"
"206","3",1,"line",0.4,0.1,"trig","data/P3/trig/line/S0.1m0.4.png",NA,0.41,NA,NA,5,22,"F","MA","IFI","1"
"207","3",1,"line",0.8,0.1,"quad","data/P3/quad/line/S0.1m0.8.png",NA,0.84,NA,NA,6,22,"F","MA","IFI","1"
"208","3",-1,"line",0.4,0.1,"trig","data/P3/trig/line/S0.1m-0.4.png",NA,-0.35,NA,NA,7,22,"F","MA","IFI","1"
"209","3",-1,"line",0.1,0.15,"line","data/P3/line/line/S0.15m-0.1.png",NA,-0.19,NA,NA,8,22,"F","MA","IFI","1"
"210","3",-1,"line",0.2,0.15,"quad","data/P3/quad/line/S0.15m-0.2.png",NA,-0.19,NA,NA,9,22,"F","MA","IFI","1"
"211","3",-1,"linetrend",0.1,0.15,"quad","data/P3/quad/linetrend/S0.15m-0.1.png",1,-0.03,NA,NA,10,22,"F","MA","IFI","1"
"212","3",1,"line",0.1,0.15,"line","data/P3/line/line/S0.15m0.1.png",NA,0.05,NA,NA,11,22,"F","MA","IFI","1"
"213","3",-1,"line",0.8,0.15,"trig","data/P3/trig/line/S0.15m-0.8.png",NA,-0.83,NA,NA,12,22,"F","MA","IFI","1"
"214","3",1,"line",0.2,0.15,"quad","data/P3/quad/line/S0.15m0.2.png",NA,0.3,NA,NA,13,22,"F","MA","IFI","1"
"215","3",1,"line",0.4,0.15,"trig","data/P3/trig/line/S0.15m0.4.png",NA,0.39,NA,NA,14,22,"F","MA","IFI","1"
"216","3",1,"line",0.8,0.15,"line","data/P3/line/line/S0.15m0.8.png",NA,0.83,NA,NA,15,22,"F","MA","IFI","1"
"217","3",-1,"line",0.4,0.15,"line","data/P3/line/line/S0.15m-0.4.png",NA,-0.3,NA,NA,16,22,"F","MA","IFI","1"
"218","3",-1,"line",0.1,0.05,"line","data/P3/line/line/S0.05m-0.1.png",NA,-0.12,NA,NA,17,22,"F","MA","IFI","1"
"219","3",-1,"line",0.2,0.05,"quad","data/P3/quad/line/S0.05m-0.2.png",NA,-0.2,NA,NA,18,22,"F","MA","IFI","1"
"220","3",1,"line",0.1,0.05,"line","data/P3/line/line/S0.05m0.1.png",NA,0.09,NA,NA,19,22,"F","MA","IFI","1"
"221","3",-1,"line",0.8,0.05,"quad","data/P3/quad/line/S0.05m-0.8.png",NA,-0.77,NA,NA,20,22,"F","MA","IFI","1"
"222","3",1,"line",0.2,0.05,"line","data/P3/line/line/S0.05m0.2.png",NA,0.22,NA,NA,21,22,"F","MA","IFI","1"
"223","3",1,"line",0.4,0.05,"quad","data/P3/quad/line/S0.05m0.4.png",NA,0.39,NA,NA,22,22,"F","MA","IFI","1"
"224","3",1,"line",0.8,0.05,"quad","data/P3/quad/line/S0.05m0.8.png",NA,0.77,NA,NA,23,22,"F","MA","IFI","1"
"225","3",-1,"line",0.4,0.05,"quad","data/P3/quad/line/S0.05m-0.4.png",NA,-0.37,NA,NA,24,22,"F","MA","IFI","1"
"226","3",-1,"line",0.1,0.2,"line","data/P3/line/line/S0.2m-0.1.png",NA,-0.12,NA,NA,25,22,"F","MA","IFI","1"
"227","3",-1,"line",0.2,0.2,"trig","data/P3/trig/line/S0.2m-0.2.png",NA,-0.15,NA,NA,26,22,"F","MA","IFI","1"
"228","3",1,"line",0.1,0.2,"line","data/P3/line/line/S0.2m0.1.png",NA,0.11,NA,NA,27,22,"F","MA","IFI","1"
"229","3",-1,"line",0.8,0.2,"quad","data/P3/quad/line/S0.2m-0.8.png",NA,-0.73,NA,NA,28,22,"F","MA","IFI","1"
"230","3",1,"linetrend",0.4,0.2,"trig","data/P3/trig/linetrend/S0.2m0.4.png",1,0.47,NA,NA,29,22,"F","MA","IFI","1"
"231","3",1,"line",0.2,0.2,"line","data/P3/line/line/S0.2m0.2.png",NA,0.17,NA,NA,30,22,"F","MA","IFI","1"
"232","3",1,"line",0.4,0.2,"trig","data/P3/trig/line/S0.2m0.4.png",NA,0.41,NA,NA,31,22,"F","MA","IFI","1"
"233","3",1,"line",0.8,0.2,"trig","data/P3/trig/line/S0.2m0.8.png",NA,0.85,NA,NA,32,22,"F","MA","IFI","1"
"234","3",-1,"line",0.4,0.2,"trig","data/P3/trig/line/S0.2m-0.4.png",NA,-0.44,NA,NA,33,22,"F","MA","IFI","1"
"235","3",-1,"scatter",0.1,0.1,"quad","data/P3/quad/scatter/S0.1m-0.1.png",NA,-0.24,NA,NA,34,22,"F","MA","IFI","1"
"236","3",-1,"scatter",0.2,0.1,"quad","data/P3/quad/scatter/S0.1m-0.2.png",NA,-0.28,NA,NA,35,22,"F","MA","IFI","1"
"237","3",1,"scatter",0.1,0.1,"trig","data/P3/trig/scatter/S0.1m0.1.png",NA,0.18,NA,NA,36,22,"F","MA","IFI","1"
"238","3",-1,"scatter",0.8,0.1,"trig","data/P3/trig/scatter/S0.1m-0.8.png",NA,-0.86,NA,NA,37,22,"F","MA","IFI","1"
"239","3",1,"scatter",0.2,0.1,"trig","data/P3/trig/scatter/S0.1m0.2.png",NA,0.18,NA,NA,38,22,"F","MA","IFI","1"
"240","3",1,"scatter",0.4,0.1,"quad","data/P3/quad/scatter/S0.1m0.4.png",NA,0.49,NA,NA,39,22,"F","MA","IFI","1"
"241","3",1,"scatter",0.8,0.1,"quad","data/P3/quad/scatter/S0.1m0.8.png",NA,0.86,NA,NA,40,22,"F","MA","IFI","1"
"242","3",-1,"scatter",0.4,0.1,"quad","data/P3/quad/scatter/S0.1m-0.4.png",NA,-0.4,NA,NA,41,22,"F","MA","IFI","1"
"243","3",-1,"scatter",0.1,0.15,"quad","data/P3/quad/scatter/S0.15m-0.1.png",NA,-0.01,NA,NA,42,22,"F","MA","IFI","1"
"244","3",-1,"scatter",0.2,0.15,"quad","data/P3/quad/scatter/S0.15m-0.2.png",NA,-0.19,NA,NA,43,22,"F","MA","IFI","1"
"245","3",1,"scatter",0.1,0.15,"trig","data/P3/trig/scatter/S0.15m0.1.png",NA,0.04,NA,NA,44,22,"F","MA","IFI","1"
"246","3",-1,"scatter",0.8,0.15,"line","data/P3/line/scatter/S0.15m-0.8.png",NA,-1,NA,NA,45,22,"F","MA","IFI","1"
"247","3",1,"scatter",0.2,0.15,"trig","data/P3/trig/scatter/S0.15m0.2.png",NA,0.32,NA,NA,46,22,"F","MA","IFI","1"
"248","3",1,"scatter",0.4,0.15,"quad","data/P3/quad/scatter/S0.15m0.4.png",NA,0.49,NA,NA,47,22,"F","MA","IFI","1"
"249","3",1,"scatter",0.8,0.15,"trig","data/P3/trig/scatter/S0.15m0.8.png",NA,1,NA,NA,48,22,"F","MA","IFI","1"
"250","3",-1,"scatter",0.4,0.15,"line","data/P3/line/scatter/S0.15m-0.4.png",NA,-0.09,NA,NA,49,22,"F","MA","IFI","1"
"251","3",-1,"scatter",0.1,0.05,"line","data/P3/line/scatter/S0.05m-0.1.png",NA,-0.09,NA,NA,50,22,"F","MA","IFI","1"
"252","3",-1,"scatter",0.2,0.05,"trig","data/P3/trig/scatter/S0.05m-0.2.png",NA,-0.2,NA,NA,51,22,"F","MA","IFI","1"
"253","3",1,"scatter",0.1,0.05,"trig","data/P3/trig/scatter/S0.05m0.1.png",NA,0.14,NA,NA,52,22,"F","MA","IFI","1"
"254","3",-1,"scatter",0.8,0.05,"quad","data/P3/quad/scatter/S0.05m-0.8.png",NA,-0.78,NA,NA,53,22,"F","MA","IFI","1"
"255","3",1,"scatter",0.2,0.05,"trig","data/P3/trig/scatter/S0.05m0.2.png",NA,0.23,NA,NA,54,22,"F","MA","IFI","1"
"256","3",1,"scatter",0.4,0.05,"line","data/P3/line/scatter/S0.05m0.4.png",NA,0.45,NA,NA,55,22,"F","MA","IFI","1"
"257","3",1,"scatter",0.8,0.05,"trig","data/P3/trig/scatter/S0.05m0.8.png",NA,0.79,NA,NA,56,22,"F","MA","IFI","1"
"258","3",-1,"scatter",0.4,0.05,"quad","data/P3/quad/scatter/S0.05m-0.4.png",NA,-0.41,NA,NA,57,22,"F","MA","IFI","1"
"259","3",-1,"scatter",0.1,0.2,"trig","data/P3/trig/scatter/S0.2m-0.1.png",NA,-0.12,NA,NA,58,22,"F","MA","IFI","1"
"260","3",-1,"scatter",0.2,0.2,"line","data/P3/line/scatter/S0.2m-0.2.png",NA,-0.29,NA,NA,59,22,"F","MA","IFI","1"
"261","3",1,"scatter",0.1,0.2,"quad","data/P3/quad/scatter/S0.2m0.1.png",NA,0.19,NA,NA,60,22,"F","MA","IFI","1"
"262","3",-1,"scatter",0.8,0.2,"quad","data/P3/quad/scatter/S0.2m-0.8.png",NA,-1,NA,NA,61,22,"F","MA","IFI","1"
"263","3",1,"scatter",0.2,0.2,"trig","data/P3/trig/scatter/S0.2m0.2.png",NA,0.39,NA,NA,62,22,"F","MA","IFI","1"
"264","3",1,"scatter",0.4,0.2,"line","data/P3/line/scatter/S0.2m0.4.png",NA,0.7,NA,NA,63,22,"F","MA","IFI","1"
"265","3",1,"scatter",0.8,0.2,"quad","data/P3/quad/scatter/S0.2m0.8.png",NA,0.84,NA,NA,64,22,"F","MA","IFI","1"
"266","3",-1,"scatter",0.4,0.2,"trig","data/P3/trig/scatter/S0.2m-0.4.png",NA,-0.63,NA,NA,65,22,"F","MA","IFI","1"
"267","3",-1,"area",0.1,0.1,"quad","data/P3/quad/area/S0.1m-0.1.png",NA,-0.07,NA,NA,66,22,"F","MA","IFI","1"
"268","3",-1,"area",0.2,0.1,"trig","data/P3/trig/area/S0.1m-0.2.png",NA,-0.21,NA,NA,67,22,"F","MA","IFI","1"
"269","3",1,"area",0.1,0.1,"quad","data/P3/quad/area/S0.1m0.1.png",NA,0.1,NA,NA,68,22,"F","MA","IFI","1"
"270","3",-1,"area",0.8,0.1,"trig","data/P3/trig/area/S0.1m-0.8.png",NA,-0.78,NA,NA,69,22,"F","MA","IFI","1"
"271","3",1,"area",0.2,0.1,"line","data/P3/line/area/S0.1m0.2.png",NA,0.15,NA,NA,70,22,"F","MA","IFI","1"
"272","3",1,"area",0.4,0.1,"trig","data/P3/trig/area/S0.1m0.4.png",NA,0.48,NA,NA,71,22,"F","MA","IFI","1"
"273","3",1,"area",0.8,0.1,"trig","data/P3/trig/area/S0.1m0.8.png",NA,0.91,NA,NA,72,22,"F","MA","IFI","1"
"274","3",-1,"areatrend",0.4,0.1,"line","data/P3/line/areatrend/S0.1m-0.4.png",1,-0.39,NA,NA,73,22,"F","MA","IFI","1"
"275","3",-1,"area",0.4,0.1,"line","data/P3/line/area/S0.1m-0.4.png",NA,-0.39,NA,NA,74,22,"F","MA","IFI","1"
"276","3",-1,"area",0.1,0.15,"line","data/P3/line/area/S0.15m-0.1.png",NA,-0.09,NA,NA,75,22,"F","MA","IFI","1"
"277","3",-1,"area",0.2,0.15,"quad","data/P3/quad/area/S0.15m-0.2.png",NA,-0.14,NA,NA,76,22,"F","MA","IFI","1"
"278","3",1,"area",0.1,0.15,"line","data/P3/line/area/S0.15m0.1.png",NA,-0.01,NA,NA,77,22,"F","MA","IFI","1"
"279","3",-1,"area",0.8,0.15,"quad","data/P3/quad/area/S0.15m-0.8.png",NA,-0.78,NA,NA,78,22,"F","MA","IFI","1"
"280","3",1,"area",0.2,0.15,"trig","data/P3/trig/area/S0.15m0.2.png",NA,0.23,NA,NA,79,22,"F","MA","IFI","1"
"281","3",1,"area",0.4,0.15,"line","data/P3/line/area/S0.15m0.4.png",NA,0.47,NA,NA,80,22,"F","MA","IFI","1"
"282","3",1,"areatrend",0.4,0.15,"quad","data/P3/quad/areatrend/S0.15m0.4.png",1,0.41,NA,NA,81,22,"F","MA","IFI","1"
"283","3",1,"area",0.8,0.15,"trig","data/P3/trig/area/S0.15m0.8.png",NA,0.84,NA,NA,82,22,"F","MA","IFI","1"
"284","3",-1,"area",0.4,0.15,"line","data/P3/line/area/S0.15m-0.4.png",NA,-0.37,NA,NA,83,22,"F","MA","IFI","1"
"285","3",-1,"area",0.1,0.05,"line","data/P3/line/area/S0.05m-0.1.png",NA,-0.1,NA,NA,84,22,"F","MA","IFI","1"
"286","3",-1,"area",0.2,0.05,"trig","data/P3/trig/area/S0.05m-0.2.png",NA,-0.18,NA,NA,85,22,"F","MA","IFI","1"
"287","3",1,"area",0.1,0.05,"trig","data/P3/trig/area/S0.05m0.1.png",NA,0.12,NA,NA,86,22,"F","MA","IFI","1"
"288","3",-1,"area",0.8,0.05,"quad","data/P3/quad/area/S0.05m-0.8.png",NA,-0.8,NA,NA,87,22,"F","MA","IFI","1"
"289","3",1,"area",0.2,0.05,"quad","data/P3/quad/area/S0.05m0.2.png",NA,0.23,NA,NA,88,22,"F","MA","IFI","1"
"290","3",1,"area",0.4,0.05,"line","data/P3/line/area/S0.05m0.4.png",NA,0.39,NA,NA,89,22,"F","MA","IFI","1"
"291","3",1,"area",0.8,0.05,"trig","data/P3/trig/area/S0.05m0.8.png",NA,0.81,NA,NA,90,22,"F","MA","IFI","1"
"292","3",-1,"area",0.4,0.05,"quad","data/P3/quad/area/S0.05m-0.4.png",NA,-0.39,NA,NA,91,22,"F","MA","IFI","1"
"293","3",-1,"area",0.1,0.2,"trig","data/P3/trig/area/S0.2m-0.1.png",NA,-0.07,NA,NA,92,22,"F","MA","IFI","1"
"294","3",-1,"area",0.2,0.2,"quad","data/P3/quad/area/S0.2m-0.2.png",NA,-0.09,NA,NA,93,22,"F","MA","IFI","1"
"295","3",1,"area",0.1,0.2,"line","data/P3/line/area/S0.2m0.1.png",NA,0,NA,NA,94,22,"F","MA","IFI","1"
"296","3",-1,"area",0.8,0.2,"line","data/P3/line/area/S0.2m-0.8.png",NA,-0.46,NA,NA,95,22,"F","MA","IFI","1"
"297","3",1,"area",0.2,0.2,"line","data/P3/line/area/S0.2m0.2.png",NA,0.16,NA,NA,96,22,"F","MA","IFI","1"
"298","3",1,"area",0.4,0.2,"line","data/P3/line/area/S0.2m0.4.png",NA,0.43,NA,NA,97,22,"F","MA","IFI","1"
"299","3",1,"area",0.8,0.2,"line","data/P3/line/area/S0.2m0.8.png",NA,0.75,NA,NA,98,22,"F","MA","IFI","1"
"300","3",-1,"area",0.4,0.2,"line","data/P3/line/area/S0.2m-0.4.png",NA,-0.43,NA,NA,99,22,"F","MA","IFI","1"
"301","4",-1,"line",0.2,0.15,"quad","data/P4/quad/line/S0.15m-0.2.png",NA,-0.21,NA,NA,0,28,"M","BA","IFI","0"
"302","4",-1,"line",0.4,0.15,"quad","data/P4/quad/line/S0.15m-0.4.png",NA,-0.45,NA,NA,1,28,"M","BA","IFI","0"
"303","4",1,"linetrend",0.4,0.15,"trig","data/P4/trig/linetrend/S0.15m0.4.png",1,0.39,NA,NA,2,28,"M","BA","IFI","0"
"304","4",1,"line",0.2,0.15,"quad","data/P4/quad/line/S0.15m0.2.png",NA,0.31,NA,NA,3,28,"M","BA","IFI","0"
"305","4",1,"line",0.1,0.15,"quad","data/P4/quad/line/S0.15m0.1.png",NA,0.15,NA,NA,4,28,"M","BA","IFI","0"
"306","4",1,"line",0.4,0.15,"quad","data/P4/quad/line/S0.15m0.4.png",NA,0.45,NA,NA,5,28,"M","BA","IFI","0"
"307","4",1,"line",0.8,0.15,"trig","data/P4/trig/line/S0.15m0.8.png",NA,0.75,NA,NA,6,28,"M","BA","IFI","0"
"308","4",-1,"line",0.1,0.15,"line","data/P4/line/line/S0.15m-0.1.png",NA,-0.13,NA,NA,7,28,"M","BA","IFI","0"
"309","4",-1,"line",0.8,0.15,"line","data/P4/line/line/S0.15m-0.8.png",NA,-0.84,NA,NA,8,28,"M","BA","IFI","0"
"310","4",-1,"line",0.2,0.2,"line","data/P4/line/line/S0.2m-0.2.png",NA,-0.13,NA,NA,9,28,"M","BA","IFI","0"
"311","4",1,"linetrend",0.8,0.05,"line","data/P4/line/linetrend/S0.05m0.8.png",1,0.81,NA,NA,10,28,"M","BA","IFI","0"
"312","4",-1,"line",0.4,0.2,"line","data/P4/line/line/S0.2m-0.4.png",NA,-0.51,NA,NA,11,28,"M","BA","IFI","0"
"313","4",1,"line",0.2,0.2,"line","data/P4/line/line/S0.2m0.2.png",NA,0.46,NA,NA,12,28,"M","BA","IFI","0"
"314","4",1,"line",0.1,0.2,"line","data/P4/line/line/S0.2m0.1.png",NA,0.22,NA,NA,13,28,"M","BA","IFI","0"
"315","4",1,"line",0.4,0.2,"quad","data/P4/quad/line/S0.2m0.4.png",NA,0.42,NA,NA,14,28,"M","BA","IFI","0"
"316","4",1,"line",0.8,0.2,"quad","data/P4/quad/line/S0.2m0.8.png",NA,0.86,NA,NA,15,28,"M","BA","IFI","0"
"317","4",-1,"line",0.1,0.2,"line","data/P4/line/line/S0.2m-0.1.png",NA,-0.12,NA,NA,16,28,"M","BA","IFI","0"
"318","4",-1,"line",0.8,0.2,"trig","data/P4/trig/line/S0.2m-0.8.png",NA,-0.86,NA,NA,17,28,"M","BA","IFI","0"
"319","4",-1,"line",0.2,0.1,"trig","data/P4/trig/line/S0.1m-0.2.png",NA,-0.2,NA,NA,18,28,"M","BA","IFI","0"
"320","4",-1,"line",0.4,0.1,"trig","data/P4/trig/line/S0.1m-0.4.png",NA,-0.39,NA,NA,19,28,"M","BA","IFI","0"
"321","4",1,"line",0.2,0.1,"trig","data/P4/trig/line/S0.1m0.2.png",NA,0.24,NA,NA,20,28,"M","BA","IFI","0"
"322","4",1,"line",0.1,0.1,"line","data/P4/line/line/S0.1m0.1.png",NA,0.18,NA,NA,21,28,"M","BA","IFI","0"
"323","4",1,"line",0.4,0.1,"trig","data/P4/trig/line/S0.1m0.4.png",NA,0.44,NA,NA,22,28,"M","BA","IFI","0"
"324","4",1,"line",0.8,0.1,"line","data/P4/line/line/S0.1m0.8.png",NA,0.91,NA,NA,23,28,"M","BA","IFI","0"
"325","4",-1,"line",0.1,0.1,"trig","data/P4/trig/line/S0.1m-0.1.png",NA,-0.17,NA,NA,24,28,"M","BA","IFI","0"
"326","4",-1,"line",0.8,0.1,"quad","data/P4/quad/line/S0.1m-0.8.png",NA,-0.84,NA,NA,25,28,"M","BA","IFI","0"
"327","4",-1,"line",0.2,0.05,"quad","data/P4/quad/line/S0.05m-0.2.png",NA,-0.17,NA,NA,26,28,"M","BA","IFI","0"
"328","4",-1,"line",0.4,0.05,"trig","data/P4/trig/line/S0.05m-0.4.png",NA,-0.45,NA,NA,27,28,"M","BA","IFI","0"
"329","4",1,"line",0.2,0.05,"line","data/P4/line/line/S0.05m0.2.png",NA,0.19,NA,NA,28,28,"M","BA","IFI","0"
"330","4",1,"line",0.1,0.05,"line","data/P4/line/line/S0.05m0.1.png",NA,0.07,NA,NA,29,28,"M","BA","IFI","0"
"331","4",1,"line",0.4,0.05,"quad","data/P4/quad/line/S0.05m0.4.png",NA,0.42,NA,NA,30,28,"M","BA","IFI","0"
"332","4",1,"line",0.8,0.05,"line","data/P4/line/line/S0.05m0.8.png",NA,0.77,NA,NA,31,28,"M","BA","IFI","0"
"333","4",-1,"line",0.1,0.05,"trig","data/P4/trig/line/S0.05m-0.1.png",NA,-0.14,NA,NA,32,28,"M","BA","IFI","0"
"334","4",-1,"line",0.8,0.05,"quad","data/P4/quad/line/S0.05m-0.8.png",NA,-0.79,NA,NA,33,28,"M","BA","IFI","0"
"335","4",-1,"scatter",0.2,0.15,"trig","data/P4/trig/scatter/S0.15m-0.2.png",NA,-0.27,NA,NA,34,28,"M","BA","IFI","0"
"336","4",-1,"scatter",0.4,0.15,"line","data/P4/line/scatter/S0.15m-0.4.png",NA,-0.37,NA,NA,35,28,"M","BA","IFI","0"
"337","4",1,"scatter",0.2,0.15,"trig","data/P4/trig/scatter/S0.15m0.2.png",NA,0.43,NA,NA,36,28,"M","BA","IFI","0"
"338","4",1,"scatter",0.1,0.15,"quad","data/P4/quad/scatter/S0.15m0.1.png",NA,0.06,NA,NA,37,28,"M","BA","IFI","0"
"339","4",1,"scatter",0.4,0.15,"trig","data/P4/trig/scatter/S0.15m0.4.png",NA,0.56,NA,NA,38,28,"M","BA","IFI","0"
"340","4",1,"scatter",0.8,0.15,"quad","data/P4/quad/scatter/S0.15m0.8.png",NA,0.94,NA,NA,39,28,"M","BA","IFI","0"
"341","4",-1,"scatter",0.1,0.15,"quad","data/P4/quad/scatter/S0.15m-0.1.png",NA,-0.06,NA,NA,40,28,"M","BA","IFI","0"
"342","4",-1,"scatter",0.8,0.15,"line","data/P4/line/scatter/S0.15m-0.8.png",NA,-0.88,NA,NA,41,28,"M","BA","IFI","0"
"343","4",-1,"scatter",0.2,0.2,"quad","data/P4/quad/scatter/S0.2m-0.2.png",NA,-0.15,NA,NA,42,28,"M","BA","IFI","0"
"344","4",-1,"scatter",0.4,0.2,"quad","data/P4/quad/scatter/S0.2m-0.4.png",NA,-0.35,NA,NA,43,28,"M","BA","IFI","0"
"345","4",1,"scatter",0.2,0.2,"line","data/P4/line/scatter/S0.2m0.2.png",NA,0.16,NA,NA,44,28,"M","BA","IFI","0"
"346","4",1,"scatter",0.1,0.2,"line","data/P4/line/scatter/S0.2m0.1.png",NA,0.26,NA,NA,45,28,"M","BA","IFI","0"
"347","4",1,"scatter",0.4,0.2,"trig","data/P4/trig/scatter/S0.2m0.4.png",NA,0.55,NA,NA,46,28,"M","BA","IFI","0"
"348","4",1,"scatter",0.8,0.2,"trig","data/P4/trig/scatter/S0.2m0.8.png",NA,1,NA,NA,47,28,"M","BA","IFI","0"
"349","4",-1,"scatter",0.1,0.2,"trig","data/P4/trig/scatter/S0.2m-0.1.png",NA,-0.22,NA,NA,48,28,"M","BA","IFI","0"
"350","4",-1,"scatter",0.8,0.2,"line","data/P4/line/scatter/S0.2m-0.8.png",NA,-0.75,NA,NA,49,28,"M","BA","IFI","0"
"351","4",-1,"scatter",0.2,0.1,"line","data/P4/line/scatter/S0.1m-0.2.png",NA,-0.31,NA,NA,50,28,"M","BA","IFI","0"
"352","4",-1,"scatter",0.4,0.1,"line","data/P4/line/scatter/S0.1m-0.4.png",NA,-0.41,NA,NA,51,28,"M","BA","IFI","0"
"353","4",1,"scatter",0.2,0.1,"quad","data/P4/quad/scatter/S0.1m0.2.png",NA,0.16,NA,NA,52,28,"M","BA","IFI","0"
"354","4",1,"scatter",0.1,0.1,"line","data/P4/line/scatter/S0.1m0.1.png",NA,0.26,NA,NA,53,28,"M","BA","IFI","0"
"355","4",1,"scatter",0.4,0.1,"line","data/P4/line/scatter/S0.1m0.4.png",NA,0.44,NA,NA,54,28,"M","BA","IFI","0"
"356","4",1,"scatter",0.8,0.1,"quad","data/P4/quad/scatter/S0.1m0.8.png",NA,0.79,NA,NA,55,28,"M","BA","IFI","0"
"357","4",-1,"scatter",0.1,0.1,"trig","data/P4/trig/scatter/S0.1m-0.1.png",NA,-0.16,NA,NA,56,28,"M","BA","IFI","0"
"358","4",-1,"scattertrend",0.4,0.1,"line","data/P4/line/scattertrend/S0.1m-0.4.png",1,-0.41,NA,NA,57,28,"M","BA","IFI","0"
"359","4",-1,"scatter",0.8,0.1,"quad","data/P4/quad/scatter/S0.1m-0.8.png",NA,-0.83,NA,NA,58,28,"M","BA","IFI","0"
"360","4",-1,"scatter",0.2,0.05,"line","data/P4/line/scatter/S0.05m-0.2.png",NA,-0.21,NA,NA,59,28,"M","BA","IFI","0"
"361","4",-1,"scatter",0.4,0.05,"line","data/P4/line/scatter/S0.05m-0.4.png",NA,-0.41,NA,NA,60,28,"M","BA","IFI","0"
"362","4",1,"scatter",0.2,0.05,"quad","data/P4/quad/scatter/S0.05m0.2.png",NA,0.17,NA,NA,61,28,"M","BA","IFI","0"
"363","4",1,"scatter",0.1,0.05,"trig","data/P4/trig/scatter/S0.05m0.1.png",NA,0.12,NA,NA,62,28,"M","BA","IFI","0"
"364","4",1,"scatter",0.4,0.05,"quad","data/P4/quad/scatter/S0.05m0.4.png",NA,0.4,NA,NA,63,28,"M","BA","IFI","0"
"365","4",1,"scatter",0.8,0.05,"quad","data/P4/quad/scatter/S0.05m0.8.png",NA,0.79,NA,NA,64,28,"M","BA","IFI","0"
"366","4",-1,"scatter",0.1,0.05,"quad","data/P4/quad/scatter/S0.05m-0.1.png",NA,-0.14,NA,NA,65,28,"M","BA","IFI","0"
"367","4",-1,"scatter",0.8,0.05,"trig","data/P4/trig/scatter/S0.05m-0.8.png",NA,-0.81,NA,NA,66,28,"M","BA","IFI","0"
"368","4",-1,"area",0.2,0.15,"quad","data/P4/quad/area/S0.15m-0.2.png",NA,-0.24,NA,NA,67,28,"M","BA","IFI","0"
"369","4",-1,"area",0.4,0.15,"trig","data/P4/trig/area/S0.15m-0.4.png",NA,-0.52,NA,NA,68,28,"M","BA","IFI","0"
"370","4",1,"area",0.2,0.15,"trig","data/P4/trig/area/S0.15m0.2.png",NA,0.36,NA,NA,69,28,"M","BA","IFI","0"
"371","4",1,"area",0.1,0.15,"line","data/P4/line/area/S0.15m0.1.png",NA,0.08,NA,NA,70,28,"M","BA","IFI","0"
